4,0,0.50,0.55,100.0
4,1,0.50,0.49,100.0
4,2,0.50,0.45,100.0
4,3,0.50,0.38,100.0
4,4,0.50,0.30,100.0
4,5,0.50,0.30,100.0
4,6,0.50,0.21,100.0
4,7,0.50,0.20,100.0
4,0,0.62,0.55,100.0
4,1,0.62,0.49,100.0
4,2,0.62,0.45,100.0
4,3,0.62,0.39,100.0
4,4,0.62,0.30,100.0
4,5,0.62,0.29,100.0
4,6,0.62,0.19,100.0
4,7,0.62,0.19,100.0
4,0,0.75,0.55,100.0
4,1,0.75,0.49,100.0
4,2,0.75,0.45,100.0
4,3,0.75,0.39,100.0
4,4,0.75,0.30,100.0
4,5,0.75,0.29,100.0
4,6,0.75,0.19,100.0
4,7,0.75,0.18,100.0
4,0,-0.75,0.57,464.15888336127773
4,1,-0.75,0.01,464.15888336127773
4,2,-0.75,0.00,464.15888336127773
4,3,-0.75,0.00,464.15888336127773
4,4,-0.75,0.00,464.15888336127773
4,5,-0.75,0.00,464.15888336127773
4,6,-0.75,0.00,464.15888336127773
4,7,-0.75,0.00,464.15888336127773
4,0,-0.62,0.57,464.15888336127773
4,1,-0.62,0.10,464.15888336127773
4,2,-0.62,0.00,464.15888336127773
4,3,-0.62,0.00,464.15888336127773
4,4,-0.62,0.00,464.15888336127773
4,5,-0.62,0.00,464.15888336127773
4,6,-0.62,0.00,464.15888336127773
4,7,-0.62,0.00,464.15888336127773
4,0,-0.50,0.57,464.15888336127773
4,1,-0.50,0.31,464.15888336127773
4,2,-0.50,0.04,464.15888336127773
4,3,-0.50,0.00,464.15888336127773
4,4,-0.50,0.00,464.15888336127773
4,5,-0.50,0.00,464.15888336127773
4,6,-0.50,0.00,464.15888336127773
4,7,-0.50,0.00,464.15888336127773
4,0,-0.38,0.57,464.15888336127773
4,1,-0.38,0.43,464.15888336127773
4,2,-0.38,0.20,464.15888336127773
4,3,-0.38,0.04,464.15888336127773
4,4,-0.38,0.00,464.15888336127773
4,5,-0.38,0.00,464.15888336127773
4,6,-0.38,0.00,464.15888336127773
4,7,-0.38,0.00,464.15888336127773
4,0,-0.25,0.57,464.15888336127773
4,1,-0.25,0.42,464.15888336127773
4,2,-0.25,0.34,464.15888336127773
4,3,-0.25,0.14,464.15888336127773
4,4,-0.25,0.06,464.15888336127773
4,5,-0.25,0.01,464.15888336127773
4,6,-0.25,0.00,464.15888336127773
4,7,-0.25,0.00,464.15888336127773
4,0,-0.12,0.57,464.15888336127773
4,1,-0.12,0.42,464.15888336127773
4,2,-0.12,0.34,464.15888336127773
4,3,-0.12,0.16,464.15888336127773
4,4,-0.12,0.06,464.15888336127773
4,5,-0.12,0.02,464.15888336127773
4,6,-0.12,0.00,464.15888336127773
4,7,-0.12,0.00,464.15888336127773
4,0,0.00,0.57,464.15888336127773
4,1,0.00,0.57,464.15888336127773
4,2,0.00,0.55,464.15888336127773
4,3,0.00,0.60,464.15888336127773
4,4,0.00,0.60,464.15888336127773
4,5,0.00,0.60,464.15888336127773
4,6,0.00,0.55,464.15888336127773
4,7,0.00,0.61,464.15888336127773
4,0,0.12,0.57,464.15888336127773
4,1,0.12,0.43,464.15888336127773
4,2,0.12,0.31,464.15888336127773
4,3,0.12,0.14,464.15888336127773
4,4,0.12,0.07,464.15888336127773
4,5,0.12,0.02,464.15888336127773
4,6,0.12,0.01,464.15888336127773
4,7,0.12,0.00,464.15888336127773
4,0,0.25,0.57,464.15888336127773
4,1,0.25,0.43,464.15888336127773
4,2,0.25,0.31,464.15888336127773
4,3,0.25,0.14,464.15888336127773
4,4,0.25,0.07,464.15888336127773
4,5,0.25,0.02,464.15888336127773
4,6,0.25,0.01,464.15888336127773
4,7,0.25,0.00,464.15888336127773
4,0,0.38,0.57,464.15888336127773
4,1,0.38,0.42,464.15888336127773
4,2,0.38,0.30,464.15888336127773
4,3,0.38,0.13,464.15888336127773
4,4,0.38,0.07,464.15888336127773
4,5,0.38,0.02,464.15888336127773
4,6,0.38,0.01,464.15888336127773
4,7,0.38,0.00,464.15888336127773
4,0,0.50,0.57,464.15888336127773
4,1,0.50,0.43,464.15888336127773
4,2,0.50,0.30,464.15888336127773
4,3,0.50,0.12,464.15888336127773
4,4,0.50,0.06,464.15888336127773
4,5,0.50,0.02,464.15888336127773
4,6,0.50,0.00,464.15888336127773
4,7,0.50,0.00,464.15888336127773
4,0,0.62,0.57,464.15888336127773
4,1,0.62,0.43,464.15888336127773
4,2,0.62,0.25,464.15888336127773
4,3,0.62,0.10,464.15888336127773
4,4,0.62,0.04,464.15888336127773
4,5,0.62,0.01,464.15888336127773
4,6,0.62,0.00,464.15888336127773
4,7,0.62,0.00,464.15888336127773
4,0,0.75,0.57,464.15888336127773
4,1,0.75,0.43,464.15888336127773
4,2,0.75,0.25,464.15888336127773
4,3,0.75,0.10,464.15888336127773
4,4,0.75,0.04,464.15888336127773
4,5,0.75,0.01,464.15888336127773
4,6,0.75,0.00,464.15888336127773
4,7,0.75,0.00,464.15888336127773
4,0,-0.75,0.61,2154.4346900318824
4,1,-0.75,0.00,2154.4346900318824
4,2,-0.75,0.00,2154.4346900318824
4,3,-0.75,0.00,2154.4346900318824
4,4,-0.75,0.00,2154.4346900318824
4,5,-0.75,0.00,2154.4346900318824
4,6,-0.75,0.00,2154.4346900318824
4,7,-0.75,0.00,2154.4346900318824
4,0,-0.62,0.61,2154.4346900318824
4,1,-0.62,0.00,2154.4346900318824
4,2,-0.62,0.00,2154.4346900318824
4,3,-0.62,0.00,2154.4346900318824
4,4,-0.62,0.00,2154.4346900318824
4,5,-0.62,0.00,2154.4346900318824
4,6,-0.62,0.00,2154.4346900318824
4,7,-0.62,0.00,2154.4346900318824
4,0,-0.50,0.61,2154.4346900318824
4,1,-0.50,0.00,2154.4346900318824
4,2,-0.50,0.00,2154.4346900318824
4,3,-0.50,0.00,2154.4346900318824
4,4,-0.50,0.00,2154.4346900318824
4,5,-0.50,0.00,2154.4346900318824
4,6,-0.50,0.00,2154.4346900318824
4,7,-0.50,0.00,2154.4346900318824
4,0,-0.38,0.61,2154.4346900318824
4,1,-0.38,0.10,2154.4346900318824
4,2,-0.38,0.00,2154.4346900318824
4,3,-0.38,0.00,2154.4346900318824
4,4,-0.38,0.00,2154.4346900318824
4,5,-0.38,0.00,2154.4346900318824
4,6,-0.38,0.00,2154.4346900318824
4,7,-0.38,0.00,2154.4346900318824
4,0,-0.25,0.61,2154.4346900318824
4,1,-0.25,0.26,2154.4346900318824
4,2,-0.25,0.03,2154.4346900318824
4,3,-0.25,0.00,2154.4346900318824
4,4,-0.25,0.00,2154.4346900318824
4,5,-0.25,0.00,2154.4346900318824
4,6,-0.25,0.00,2154.4346900318824
4,7,-0.25,0.00,2154.4346900318824
4,0,-0.12,0.61,2154.4346900318824
4,1,-0.12,0.26,2154.4346900318824
4,2,-0.12,0.04,2154.4346900318824
4,3,-0.12,0.00,2154.4346900318824
4,4,-0.12,0.00,2154.4346900318824
4,5,-0.12,0.00,2154.4346900318824
4,6,-0.12,0.00,2154.4346900318824
4,7,-0.12,0.00,2154.4346900318824
4,0,0.00,0.61,2154.4346900318824
4,1,0.00,0.62,2154.4346900318824
4,2,0.00,0.65,2154.4346900318824
4,3,0.00,0.64,2154.4346900318824
